GA_LH_000102	Journal d'un cheval	Bøker	Artist's books			1	Sikker	1952		Sikker	Paris	Frankrike	Europa	Goll, Claire	23.7	30.2			Trykk på papir.		Magasinet	Reol A2	Hylle 2	Høyre			Paris: Éditions Manuel Bruker, 1952. Nr. 61 av 200. Med to originale koldnålsraderinger og fem originale litografier av Marc Chagall. Ubundne sider i omslag.	Lysten og hemmeligheten, originalgrafikk, 1950-1959	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000103	Atlas Colorié de Spedalskhed (Elephantiasis des Grecs)	Bøker	Plansjeverk			1	Sikker	1847	1849	Sikker	Monte-Carlo	Monaco	Europa	Danielssen, D. C. & Boeck, C. W.	24.5	32			Håndkolorert litografi på papir.		Magasinet	Reol A2	Hylle 1	Venstre, i egen mappe, liggende			Bergen: 1847. Plansjeverk om spedalskhet.  Med 24 håndkolorerte litografier av Johan Ludvig Losting. 	Lysten og hemmeligheten, medisin, vitenskap, originalgrafikk, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000104	Die Graphik der Neuzeit	Bøker	Grafikk	Bøker	Kunstbøker	1	Sikker	1922		Sikker	Berlin	Tyskland	Europa	Glaser, Curt	19.1	26.5			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 2	Høyre			Berlin: Bruno Cassirer, 1922. Nr. 74 av 150. Fullstendig tittel: "Die Graphik der Neuzeit vom Anfang des XIX. Jahrhunderts bis zur Gegenwart". Med seks originale trykk av Edward Munch, Lovis Corinth, Max Pechstein, Hans Purrmann, Max Liebermann og Max Slevogt.	Lysten og hemmeligheten, originalgrafikk, 1920-1929	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000105	Picasso Lithographe II	Bøker	Kunstbøker			1	Sikker	1947	1949	Sikker	Monte-Carlo	Monaco	Europa	Picasso, Pablo	24.5	32			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 2	Midten			Monte-Carlo: André Sauret, 1947-49. Katalog over Pablo Picassos litografiske produksjon fra 1947-49. Med to originale litografier av Pablo Picasso (omslag og frontispise). Tekst og katalog av Fernand Mourlot. 	Lysten og hemmeligheten, originalgrafikk, 1940-1949	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000106	Paradise Lost	Bøker	Illustrerte			2	Sikker	1827		Sikker	London	Storbritannia	Europa	Milton, John	26.7	37.5			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 1	Høyre, liggende			London: Septimus Prowett, 1827. Bind 2. Diktverk av John Milton. Illustrasjoner i mezzotint av John Martin.	Lysten og hemmeligheten, ARKIV, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000107	Boken om Mymlen, Mummitrollet og lille My: Hvordan gikk det?	Bøker	Bildebøker			3	Sikker	1957		Sikker	Oslo	Norge	Europa	Jansson, Tove	21	28			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 2	Høyre			Oslo: Aschehoug, 1957. Bildebok med illustrasjoner og tekst av Tove Jansson. Norsk oversettelse av André Bjerke.	Lysten og hemmeligheten, barnebøker, 1950-1959	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000108_A	Die Feuerland-Indianer. Bind I. Del 1	Bøker	Etnografika			1	Sikker	1931		Sikker	Wien	Østerrike	Europa	Gusinde, Martin	28.7	20			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 2	Midten			Wien: Verlag der Internationalen Zeitschrift "Anthropos", 1931. Bind 1, del 1. Fullstendig tittel: "Die Feuerland Indianer. Ergebnisse meiner vier Forschungsreisen in den Jahren 1918 bis 1924".  	Lysten og hemmeligheten, minoritetskulturer, 1930-1939	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000108_B	Die Feuerland-Indianer. Bind I. Del 2	Bøker	Plansjeverk	Bøker	Etnografika	1	Sikker	1931		Sikker	Wien	Østerrike	Europa	Gusinde, Martin	28.7	20			Ubundne sider i omslag.		Magasinet	Reol A2	Hylle 2	Midten			Wien: Verlag der Internationalen Zeitschrift "Anthropos", 1931. Bind 1, del 2. Plansjeverk om Ildlendere. Består av 51 ubundne plansjer med illustrasjoner i fotografi.	Lysten og hemmeligheten, ARKIV, minoritetskulturer, 1930-1939	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000109	Helhesten. Tidsskrift for kunst. 	Magasiner	Andre			1	Sikker	1941		Sikker	København	Danmark	Europa	Olsen, R. Dahlmann (red.)	18.3	24			Trykk på papir, heftet.		Magasinet	Reol A2	Hylle 3	Midten			København 1941. 1. Aargang. Hefte 5 og 6.	Lysten og hemmeligheten, 1940-1949	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000110	Masques Dogons	Bøker	Etnografika	Bøker	Kunstbøker	1	Sikker	1938		Sikker	Paris	Frankrike	Europa	Griaule, Marcel	16.6	26.4			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 2	Midten			Paris: Institut d'Ethnologie, 1938. Med 32 innbundne plansjer.	Lysten og hemmeligheten, 1930-1939	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000111	Träskfolket: svenska Rhodesia-Expeditionens etnografiska forskningsresultat	Bøker	Etnografika			1	Sikker	1916		Sikker	Stockholm	Sverige	Europa	Rosen, Eric von	24.5	32			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 2	Midten			Stockholm: Albert Bonniers förlag, 1916. Med 78 innbundne plansjer.	Lysten og hemmeligheten, 1910-1919	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000112	Østnorske ristninger og malinger av den arktiske gruppe	Bøker	Etnografika			1	Sikker	1934		Sikker	Oslo	Norge	Europa	Engelstad, Eivind S.	21.8	28.6			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 2	Midten			Oslo: Aschehoug, 1934.	Lysten og hemmeligheten, 1930-1939	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000113	Norge, fremstillet i lithographerede Billeder efter Naturen	Bøker	Norvegica	Bøker	Plansjeverk	2	Sikker	1836	1837	Sikker	Oslo	Norge	Europa	Wergmann, P.F.	24.2	19			Trykk på papir, innbundet.		Magasinet	Reol A1	Hylle 2	Venstre, i kasse			Christiania, Paa Forfatterens Forlag, 1836-37. Første bind. Med 48 originale litografier med norske prospekter av landskapsmaler P.S. Wergmann.	Lysten og hemmeligheten, originalgrafikk, prospekter, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000114_A	Boydell's Pictoresque Scenery of Norway. Bind 1	Bøker	Norvegica	Bøker	Plansjeverk	1	Sikker	1820		Sikker	London	Storbritannia	Europa	Boydell, John	34.5	50.2			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 1	Venstre, liggende			London: Published by Hurst, and Co. Cheapside; Late Boydell and Co., 1820. Bind 1 av 2. Fullstending tittel: "Boydell's Pictoresque Scenery of Norway; with the principal towns from the Naze, by the route of Christiania, to the Swinesund, from original drawings made on the spot, and engraved by John William Edy". Illustrasjoner i håndkolorert kobberstikk av John William Edy (80 pl.).	Lysten og hemmeligheten, originalgrafikk, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000114_B	Boydell's Pictoresque Scenery of Norway. Bind 2	Bøker	Norvegica	Bøker	Plansjeverk	1	Sikker	1820		Sikker	London	Storbritannia	Europa	Boydell, John	34.5	50.2			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 1	Venstre, liggende			London: Published by Hurst, and Co. Cheapside; Late Boydell and Co., 1820. Bind 2 av 2. Fullstending tittel: "Boydell's Pictoresque Scenery of Norway; with the principal towns from the Naze, by the route of Christiania, to the Swinesund, from original drawings made on the spot, and engraved by John William Edy". Illustrasjoner i håndkolorert kobberstikk av John William Edy (80 pl.).	Lysten og hemmeligheten, originalgrafikk, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000115	The Natural History of Norway	Bøker	Norvegica			1	Sikker	1755		Sikker	London	Storbritannia	Europa	Pontoppidan, Erich	23	36.5			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 1	Høyre, liggende			London: Printed for A. Linde, Bookseller to Her Royal Highness the Princess Dowager of Wales, in Cathrine-Street in the Sand, 1755. Engelsk oversettelse (orig. tittel: "Det første Forsøg paa Norges naturlige Historie"). Med 28 innbundne plansjer i kobberstikk og et foldekart over Norge.    	Lysten og hemmeligheten, originalgrafikk, 1700-1799	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000116_A	Voyages en Scandinavie, en Laponie, au Spitzberg et aux Féröe. Atlas historique et pittoresque. Bind 1	Bøker	Plansjeverk	Bøker	Norvegica	1	Sikker	1842	1856	Sikker	Paris	Frankrike	Europa	Gaimard, Paul (red.)	40	54			Trykk på papir, innbundet.		Magasinet	Reol A1	Hylle 1	Venstre, liggende			Paris: Arthus Bertrand, 1842-56. Delbind av plansjeverket  "Voyages en Scandinavie, en Laponie, au Spitzberg et aux Féröe". Plansjer med originale litografier etter tegninger av MM. Mayer, Lauvergne og Girad.	Lysten og hemmeligheten, Lappland, originalgrafikk, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000116_B	Voyages en Scandinavie, en Laponie, au Spitzberg et aux Féröe. Atlas historique et pittoresque. Bind 2	Bøker	Plansjeverk	Bøker	Norvegica	1	Sikker	1842	1856	Sikker	Paris	Frankrike	Europa	Gaimard, Paul (red.)	40	54			Trykk på papir, innbundet.		Magasinet	Reol A1	Hylle 1	Venstre, liggende			Paris: Arthus Bertrand, 1842-56. Delbind av plansjeverket  "Voyages en Scandinavie, en Laponie, au Spitzberg et aux Féröe". Illustrasjoner i litografi av M.M. Mayer, Lauvergne og Girad.	Lysten og hemmeligheten, Lappland, originalgrafikk, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000116_C	Voyages en Scandinavie, en Laponie, au Spitzberg et aux Féröe. Atlas physique	Bøker	Plansjeverk	Bøker	Norvegica	1	Sikker	1842	1856	Sikker	Paris	Frankrike	Europa	Gaimard, Paul (red.)	35.1	54			Trykk på papir, innbundet.		Magasinet	Reol A1	Hylle 1	Venstre, liggende			Paris: Arthus Bertrand, 1842-56. Delbind av plansjeverket  "Voyages en Scandinavie, en Laponie, au Spitzberg et aux Féröe". Illustrasjoner i etsning av M. Bravais. 	Lysten og hemmeligheten, Lappland, originalgrafikk, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000116_D	Voyages en Scandinavie, en Laponie, au Spitzberg et aux Féröe. Atlas géologique	Bøker	Plansjeverk	Bøker	Norvegica	1	Sikker	1842	1856	Sikker	Paris	Frankrike	Europa	Gaimard, Paul (red.)	35.1	54			Trykk på papir, innbundet.		Magasinet	Reol A1	Hylle 1	Venstre, liggende			Paris: Arthus Bertrand, 1842-56. Delbind av plansjeverket  "Voyages en Scandinavie, en Laponie, au Spitzberg et aux Féröe". Illustrasjoner i akvatint av M.E. Robert.	Lysten og hemmeligheten, Lappland, originalgrafikk, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000116_E	Voyages en Scandinavie, en Laponie, au Spitzberg et aux Féröe. Atlas zoologique	Bøker	Plansjeverk	Bøker	Norvegica	1	Sikker	1842	1856	Sikker	Paris	Frankrike	Europa	Gaimard, Paul (red.)	35.1	54			Trykk på papir, innbundet.		Magasinet	Reol A1	Hylle 1	Venstre, liggende			Paris: Arthus Bertrand, 1842-56. Delbind av plansjeverket  "Voyages en Scandinavie, en Laponie, au Spitzberg et aux Féröe".	Lysten og hemmeligheten, Lappland, originalgrafikk, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000117	Aqua Pictura	Bøker	Lærebøker	Bøker	Plansjeverk	1	Sikker	1813		Sikker	London	Storbritannia	Europa	Hassel, J.	46	30.4			Trykk på papir, innbundet.		Magasinet	Reol A1	Hylle 1	Venstre, liggende			London 1813. Fullstendig tittel: Aqua Pictura; Illustrated by a Series of original Specimens from the Works of Messrs". Lærebok i håndkolorering. Illustrasjoner i akvatint og vannfarge.	Lysten og hemmeligheten, originalgrafikk, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000118_A	Voyage pittoresque au Cap Nord. Bind 1	Bøker	Plansjeverk	Bøker	Norvegica	1	Sikker	1802		Sikker	Stockholm	Sverige	Europa	Skjöldebrand, Anders Fredrik	56	42			Trykk på papir, heftet (oppr. ubundne blad).		Magasinet	Reol A2	Hylle 1	Venstre, liggende, i egen eske			Stockholm: Charles Delén, 1802. Bind 1. Plansjeverk i fire bind med prospekter fra Nordkapp. Illustrasjoner i akvatint.	Lysten og hemmeligheten, originalgrafikk, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000118_B	Voyage pittoresque au Cap Nord. Bind 2	Bøker	Plansjeverk	Bøker	Norvegica	1	Sikker	1802		Sikker	Stockholm	Sverige	Europa	Skjöldebrand, Anders Fredrik	56	42			Trykk på papir, heftet (oppr. ubundne blad).		Magasinet	Reol A2	Hylle 1	Venstre, liggende, i egen eske			Stockholm: Charles Delén, 1802. Bind 2. Plansjeverk i fire bind med prospekter fra Nordkapp. Illustrasjoner i akvatint.	Lysten og hemmeligheten, originalgrafikk, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000118_C	Voyage pittoresque au Cap Nord. Bind 3	Bøker	Plansjeverk	Bøker	Norvegica	1	Sikker	1802		Sikker	Stockholm	Sverige	Europa	Skjöldebrand, Anders Fredrik	56	42			Trykk på papir, heftet (oppr. ubundne blad).		Magasinet	Reol A2	Hylle 1	Venstre, liggende, i egen eske			Stockholm: Charles Delén, 1802. Bind 3. Plansjeverk i fire bind med prospekter fra Nordkapp. Illustrasjoner i akvatint.	Lysten og hemmeligheten, originalgrafikk, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000118_D	Voyage pittoresque au Cap Nord. Bind 4	Bøker	Plansjeverk	Bøker	Norvegica	1	Sikker	1802		Sikker	Stockholm	Sverige	Europa	Skjöldebrand, Anders Fredrik	56	42			Trykk på papir, heftet (oppr. ubundne blad).		Magasinet	Reol A2	Hylle 1	Venstre, liggende, i egen eske			Stockholm: Charles Delén, 1802. Bind 4. Plansjeverk i fire bind med prospekter fra Nordkapp. Illustrasjoner i akvatint.	Lysten og hemmeligheten, originalgrafikk, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000016	Privat fotoalbum	Foto/film	Fotoalbum							Sikker		Nederland	Europa	Ukjent	30.5	24									IKKE merket		Privat fotoalbum.	Lysten og hemmeligheten, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000086	Opera de Frate Vespasiano Amphiareo	Bøker	Typografiske	Bøker	1550-1750		Sikker	1556		Sikker	Venezia	Italia	Europa	Vespasiano, Amphiareo	20.5	15									IKKE merket	Korea	Venezia: Gabriele Giolito de Ferrari, 1556. Fullstendig tittel: "Opera de Frate Vespasiano Amphiareo dell'ordine minore conventvale nellaqvale si insegna ascriuere varie sorti di lettere, e massime vna lettera bastarda da lui nouamente con sua industria ritrouata laqval serue al cancellaresco et mercantesco". 	Lysten og hemmeligheten, typografi, lærebøker, alfabet, 1500-1599	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000120	Ny Hermoder, et æsthetisk Ugeskrift. Bind 5	Magasiner	Andre			1	Sikker	1843		Sikker	Oslo	Norge	Europa	Winther, Hans Thøger	17	24.5			Trykk på papir, innbundet (oppr. heftet).		Magasinet	Reol A2	Hylle 3	Midten			Christiania: H.T. Winthers Forlag, 1843. "Et Tidsskrift, inneholdende Fortællinger, Noveller og Digte, deels originale, deels oversatte fra den nyeste udenlandske Litteratur". Illustrasjoner i litografi og stålstikk.	Lysten og hemmeligheten, originalgrafikk, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000121	Privat fotoalbum	Foto/film	Fotoalbum			1	Usikker	1884	1895	Usikker	Ukjent	Ukjent	Ukjent	Ukjent	27	37			Fotografi. Innbundet album.		Magasinet	Reol A1	Hylle 1	Høyre, liggende			Privat fotoalbum av ukjent fotograf. 	Lysten og hemmeligheten, norske motiv, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000122	Danemark Suède et Norvége	Foto/film	Fotoalbum			2	Usikker	1850	1899	Sikker		Norge	Europa	Knudsen, Knut	36.3	26			Fotografi. Innbundet album.		Magasinet	Reol A2	Hylle 1	Høyre, liggende			Fotoalbum av Knud Knudsen.	Lysten og hemmeligheten, fotokunst	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000123	Under Nordlysets Straaler: Skildringer fra Lappernes Land	Bøker	Samisk	Bøker	Reise	1	Sikker	1885		Sikker	København	Danmark	Europa	Tromholt, Sophus	16.5	23.5			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 3	Venstre			Kjøbenhavn: Gyldendalske Boghandels Forlag, 1885. Reiseskildring av den danske astronomen Sophus Tromholt. Illustrasjoner i fotografi.	Lysten og hemmeligheten, Lappland, nordlys, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000017	Iagttagelser over Nordlys anstillede i Norge, Sverige og Danmark	Bøker	Astronomi				Sikker	1880		Sikker	Oslo	Norge	Europa	Tromholt, Sophus	15	23.7									IKKE merket		Christiania: Jacob Dybwad, 1880.	Lysten og hemmeligheten, astronomi, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000125	Extracts from the Letter-press of the Astronomical Observations. Bind 6	Bøker	Plansjeverk	Bøker	Astronomi	2	Sikker	1857		Sikker	Edinburgh	Storbritannia	Europa	Smyth, Charles Piazzi	28	28.5			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 2	Midten			Edinburgh 1857. Fullstendig tittel: "Extracts from the Letter-press of the Astronomical Observations, made at the Royal Observatory, Edinburgh". 7 plansjer, derav to håndkolorerte litografier, tre stjernekart  og to tabeller.	Lysten og hemmeligheten, astronomi, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000126	Coelvm Stellatvm in qvo Asterismi	Bøker	Illustrerte	Bøker	Astronomi	1	Sikker	1739		Sikker		Tyskland	Europa	Semler, M. Christophorus	12	20			Trykk på papir, innbundet.		Magasinet	Reol A1	Hylle 2	Venstre, i kasse			Halle og Magdeburg 1739. Fullstendig tittel: "Coelvm Stellatvm in qvo Astremi. I Borealis, II Zodiacales, III Avstrales. Albicantibvs in plano nigro stellis methodo, Ivcentibvs in coelo noctvrno astris convenientissima". Bildebok med stjernebilder i tresnitt. Illustrert utbrettside.	Lysten og hemmeligheten, ARKIV, astronomi, latin, originalgrafikk, 1700-1799	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000127	Photographic atlas of auroral forms and scheme for visual observations of auroae	Bøker	Plansjeverk	Bøker	Astronomi		Sikker	1930		Sikker	Oslo	Norge	Europa	Størmer, Carl	22.7	29.4			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 2	Midten			Oslo: The international Geodetic and Geophysical Union, 1930. Nordlysatlas med plansjer av originalfoto.	Lysten og hemmeligheten, astronomi, vitenskap, nordlys, 1930-1939	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000128	Winter Sketches in Lapland	Bøker	Plansjeverk	Bøker	Samisk	1	Sikker	1826		Sikker	London	Storbritannia	Europa	Brooke, Sir Arthur de Capell	45	55.7			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 1	Venstre, liggende			London: John Murray, 1826. Fullstendig tittel: "Winter sketches in Lapland, or illustrations of a journey from Alten on the shores of the Polar Sea in 69°55" North lat. through Norwegian, Russian, and Swedish Lapland, to Torneå at the extremity of the Gulf of Bothnia: intended to exhibit a complete view of the mode of travelling with rein deer, the most striking incidents that occured during the journey, and the general character of the winter scenery of Lapland". Plansjeverk med illustrasjoner i litografi.	Lysten og hemmeligheten, Lappland, originalgrafikk, 1800-1899	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000129	Historia de gentibvs septentrionalibvs	Bøker	Illustrerte	Bøker	1550-1750	1	Sikker	1555		Sikker	Roma	Italia	Europa	Magnus, Olaus	20	26.9			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 2	Venstre			Roma 1555. Historia de gentibvs septentrionalibvs ("Historien om de nordiske folk"). Av Olaus Magnus, erkebiskop av Uppsala. Illustrasjoner i tresnitt.	Lysten og hemmeligheten, latin, 1500-1599	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000130	Lapponia	Bøker	Samisk	Bøker	1550-1750	1	Sikker	1673		Sikker	Frankfurt	Tyskland	Europa	Schefferus, Johannes	16.1	20.5			Trykk på papir, innbundet.		Magasinet	Reol A1	Hylle 2	Venstre, i kasse			Frankfurt 1673.  Illustrasjoner i xylografi. Utbrettside med kart over Lappland.	Lysten og hemmeligheten, originalgrafikk, Lappland, 1600-1699	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000131	Muittalus Samid birra	Bøker	Plansjeverk	Bøker	Samisk	1	Sikker	1910		Sikker	Stockholm	Sverige	Europa	Turi, Johan	34.3	49.6			Trykk på papir, heftet.		Magasinet	Reol A2	Hylle 1	Venstre, liggende			Stockholm: Cederquists Grafiske Aktiebolag, 1910. "Af den svenske lap Johan Turi". 2. opplag. Med 14 illustrasjoner i litografi.	Lysten og hemmeligheten, Lappland, originalgrafikk, samisk, 1910-1919	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000132	Beskrivelse over Finmarkens Lapper	Bøker	Samisk	Bøker	Etnografika	1	Sikker	1767		Sikker	København	Danmark	Europa	Leem, Knud	20	25.7			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 3	Midten			Kiøbenhavn 1767. Latinsk og dansk tekst i parallelle spalter. 100 plansjer med illustrasjoner i kobberstikk. 	Lysten og hemmeligheten, originalgrafikk, etnografika, Lappland, latin, 1700-1799	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000133	Same Sita - Lappbyn	Bøker	Samisk			1	Sikker	1938		Sikker	Stockholm	Sverige	Europa	Skum, Nils Nilsson	24.5	31.8			Trykk på papir, heftet.		Magasinet	Reol A2	Hylle 2	Midten			Stockholm: Aktiebolaget Thule, 1938. "Bilder och lapsk text av Nils Nilsson Skum". Bildeverk med tegninger av Nils Nilsson Skum. Laget i samarbeid med forskeren Ernst Manker.	Lysten og hemmeligheten, Lappland, samisk, 1930-1939	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000134	Acta Lapponica I: Die Lappische Zaubertrommel	Bøker	Etnografika	Bøker	Samisk	1	Sikker	1938		Sikker	Stockholm	Sverige	Europa	Manker, Ernst	24.5	31.5			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 2	Midten			Stockholm: Aktiebolaget Thule, 1938. Nordiska Museet: Acta Lapponica, I. "Die lappische Zaubertrommel: eine Etnologische Monografie". 	Lysten og hemmeligheten, Lappland, etnografika, 1930-1939	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000018	Nasjonalbiblioteket som verkstedsbibliotek	Guttorms arbeider	Bøker				Sikker	1993																	IKKE merket				"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000136	Lapsk kultur vid Stora Lule älvs källsjöar: en etnografisk inventering inom uppdämningsområdet vid Suorva	Bøker	Etnografika	Bøker	Samisk	1	Sikker	1944		Sikker	Stockholm	Sverige	Europa	Manker, Ernst	24.5	31.5			Trykk på papir, innbundet.		Magasinet	Reol A2	Hylle 2	Midten			Stockholm: Hugo Geber, 1944. Nordiska Museet: Acta Lapponia, IV. 	Lysten og hemmeligheten, Lappland, etnografika, 1940-1949	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_LH_000014_A	Der Buchholzschnitt im 15. Jahrhundert	Bøker	Plansjeverk	Bøker	Inkunabler	1	Sikker	1929		Sikker	München	Tyskland	Europa	Schreiber, Wilhelm Ludwig 	38	50			Trykk på papir.		Magasinet	Reol A2	Hylle 1	Venstre, liggende			München: Weiss & Co, 1929. Fullstendig tittel: "Der Buchholzschnitt im 15. Jahrhundert. In deutschen, schweizer, tschechischen, niederländischen und italienischen Wiegendrucken". Portofolio med 55 løse boksider fra inkunabler trykket i Tyskland, Sveits, Tsjekkia, Nederland og Italia på 1400-tallet. Illustrasjoner i tresnitt, hvorav flere håndkolorerte. Separat hefte med introduksjonstekst og indeks. Løse blad i eskeomslag.	Lysten og hemmeligheten, ARKIV, illustrerte, Hypnerotomachia Polophili, Hortus Sanitatis, Gart der Gesundheit, Schatzbehalter, Stultifera navis, Heiligenleben, Geistliche Auslegung des Lebens Jesu Christi, Weltchronik, 1400-1499, 1920-29	"Lysten og hemmeligheten", G.G., Pax forlag, 2004.
GA_000119	Lysten og hemmeligheten	Guttorms arbeider	Bøker			0	Sikker	2004		Sikker	Oslo	Norge	Europa	G.G.	20.3	26			Trykk på papir, heftet.								Oslo: Pax Forlag, 2004. Utgitt i forbindelse med utstillingen "Lysten og hemmeligheten - kunstreproduksjon og reproduksjonskunst gjennom 500 år" på Norsk Folkemuseum i 2004. Utgitt i 4100 eks., hvorav 1100 spesialutgaver med til originale grafiske blad av Rolf Nesch, Per Kleiva, Frans Widerberg, Håkon Bleken, Håkon Gullvåg, Sverre Morken, Paul Brand, Ulf Valde Jensen og Jon Gundersen/Guttorm Guttormsgaard.	Lysten og hemmeligheten, 2000-2009	
GA_000124_A	ARKIV	Guttorms arbeider	Bøker	Bøker	Artist's books	0	Sikker	2010		Sikker	Oslo	Norge	Europa	G.G.	16	16	5		Trykk på papir, innbundet.								Oslo: Pax Forlag, 2010. "A rare book" - en samling bildefortellinger uten tekst. Bildefortellinger fra utstillingsserien "obs!m.fl.&m.m.m.". 701 sider håndinnbundet med bilslangestrikk. Fire pocketbøker, en utbrettplakat og en leporello. To originale grafiske blad av Guttorm Guttormsgaard og "Blakerforelesningen" av Espen Søbye. Utgitt i 1200 eks, alle signert av G.G.	ARKIV	
GA_000124_B	Plakat fra ARKIV	Guttorms arbeider	Plakater			0		2010		Sikker	Oslo	Norge	Europa	G.G.	92.7	61.6			Offset på papir.								Tosidig plakat av tømmerfløtere på Glomma. Vedlegg i boka "ARKIV", Guttorm Guttormsgaard, Pax forlag, 2010.		
GA_000124_C	Boktrykk fra ARKIV	Guttorms arbeider	Grafikk, etter meieriet			0	Sikker	2010		Sikker	Oslo	Norge	Europa	G.G.	16	16			Boktrykk på papir.								Vedlegg i boka "ARKIV", Guttorm Guttormsgaard, Pax forlag, 2010.	ARKIV,  2010-2019	
GA_000124_D	Boktrykk fra ARKIV	Guttorms arbeider	Grafikk, etter meieriet			0	Sikker	2010		Sikker	Oslo	Norge	Europa	G.G.	16	16			Boktrykk på papir.								Vedlegg i boka "ARKIV", Guttorm Guttormsgaard, Pax forlag, 2010.	ARKIV, hånd, 2010-2019	
GA_000135	Tømmerfløtere på Glomma	Foto/film	Norske motiv	Metaforer		0						Norge	Europa	Ukjent	39	23			Fotografi.							Korea	Metafor for prosjektet. Montert i glass og ramme.	ARKIV, 2010-2019	"ARKIV", G.G., Pax Forlag, 2010.
